number_1,number_2,full_cond,accuracy,ablated_unit,diff_from_full
plural,plural,plural_plural,0.9983333333333332,378.0,0.0
singular,singular,singular_singular,1.0,1218.0,0.0
singular,plural,singular_plural,0.9566666666666668,1218.0,0.0
plural,singular,plural_singular,0.9116666666666666,1218.0,0.0
plural,plural,plural_plural,0.9983333333333332,1218.0,0.0
singular,singular,singular_singular,1.0,721.0,0.0
singular,plural,singular_plural,0.9566666666666668,721.0,0.0
plural,singular,plural_singular,0.9083333333333332,721.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,721.0,-0.001666666666666372
singular,singular,singular_singular,1.0,274.0,0.0
singular,plural,singular_plural,0.9566666666666668,274.0,0.0
plural,singular,plural_singular,0.91,274.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,274.0,0.0
singular,singular,singular_singular,1.0,256.0,0.0
singular,plural,singular_plural,0.9566666666666668,256.0,0.0
plural,singular,plural_singular,0.9116666666666666,256.0,0.0
plural,plural,plural_plural,0.9983333333333332,256.0,0.0
singular,singular,singular_singular,1.0,687.0,0.0
singular,plural,singular_plural,0.95,687.0,-0.006666666666666821
plural,singular,plural_singular,0.915,687.0,0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,687.0,-0.001666666666666372
singular,singular,singular_singular,1.0,252.0,0.0
singular,plural,singular_plural,0.9566666666666668,252.0,0.0
plural,singular,plural_singular,0.9116666666666666,252.0,0.0
plural,plural,plural_plural,0.9983333333333332,252.0,0.0
singular,singular,singular_singular,1.0,840.0,0.0
singular,plural,singular_plural,0.9566666666666668,840.0,0.0
plural,singular,plural_singular,0.9116666666666666,840.0,0.0
plural,plural,plural_plural,0.9983333333333332,840.0,0.0
singular,singular,singular_singular,1.0,932.0,0.0
singular,plural,singular_plural,0.9566666666666668,932.0,0.0
plural,singular,plural_singular,0.9116666666666666,932.0,0.0
plural,plural,plural_plural,0.9983333333333332,932.0,0.0
singular,singular,singular_singular,1.0,804.0,0.0
singular,plural,singular_plural,0.955,804.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,804.0,0.0
plural,plural,plural_plural,0.9983333333333332,804.0,0.0
singular,singular,singular_singular,1.0,920.0,0.0
singular,plural,singular_plural,0.9533333333333334,920.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,920.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,920.0,0.0
singular,singular,singular_singular,1.0,1239.0,0.0
singular,plural,singular_plural,0.9633333333333334,1239.0,0.006666666666666599
plural,singular,plural_singular,0.895,1239.0,-0.016666666666666607
plural,plural,plural_plural,0.9916666666666668,1239.0,-0.0066666666666663765
singular,singular,singular_singular,1.0,927.0,0.0
singular,plural,singular_plural,0.9566666666666668,927.0,0.0
plural,singular,plural_singular,0.9116666666666666,927.0,0.0
plural,plural,plural_plural,0.9983333333333332,927.0,0.0
singular,singular,singular_singular,1.0,1198.0,0.0
singular,plural,singular_plural,0.955,1198.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,1198.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1198.0,0.0
singular,singular,singular_singular,1.0,628.0,0.0
singular,plural,singular_plural,0.955,628.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,628.0,0.0
plural,plural,plural_plural,0.9983333333333332,628.0,0.0
singular,singular,singular_singular,1.0,836.0,0.0
singular,plural,singular_plural,0.9583333333333334,836.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,836.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,836.0,0.0
singular,singular,singular_singular,1.0,1147.0,0.0
singular,plural,singular_plural,0.9566666666666668,1147.0,0.0
plural,singular,plural_singular,0.91,1147.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1147.0,0.0
singular,singular,singular_singular,1.0,1136.0,0.0
singular,plural,singular_plural,0.9533333333333334,1136.0,-0.0033333333333334103
plural,singular,plural_singular,0.7066666666666667,1136.0,-0.20499999999999996
plural,plural,plural_plural,0.9683333333333334,1136.0,-0.029999999999999805
singular,singular,singular_singular,1.0,236.0,0.0
singular,plural,singular_plural,0.955,236.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,236.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,236.0,-0.001666666666666372
singular,singular,singular_singular,1.0,341.0,0.0
singular,plural,singular_plural,0.9566666666666668,341.0,0.0
plural,singular,plural_singular,0.9133333333333332,341.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,341.0,0.0
singular,singular,singular_singular,1.0,403.0,0.0
singular,plural,singular_plural,0.9566666666666668,403.0,0.0
plural,singular,plural_singular,0.9116666666666666,403.0,0.0
plural,plural,plural_plural,0.9983333333333332,403.0,0.0
singular,singular,singular_singular,1.0,19.0,0.0
singular,plural,singular_plural,0.9566666666666668,19.0,0.0
plural,singular,plural_singular,0.91,19.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,19.0,0.0
singular,singular,singular_singular,1.0,931.0,0.0
singular,plural,singular_plural,0.9566666666666668,931.0,0.0
plural,singular,plural_singular,0.9133333333333332,931.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,931.0,0.0
singular,singular,singular_singular,1.0,801.0,0.0
singular,plural,singular_plural,0.955,801.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,801.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,801.0,0.0
singular,singular,singular_singular,1.0,458.0,0.0
singular,plural,singular_plural,0.9583333333333334,458.0,0.0016666666666665941
plural,singular,plural_singular,0.91,458.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,458.0,0.0
singular,singular,singular_singular,1.0,1194.0,0.0
singular,plural,singular_plural,0.9566666666666668,1194.0,0.0
plural,singular,plural_singular,0.9116666666666666,1194.0,0.0
plural,plural,plural_plural,0.9983333333333332,1194.0,0.0
singular,singular,singular_singular,1.0,1196.0,0.0
singular,plural,singular_plural,0.9566666666666668,1196.0,0.0
plural,singular,plural_singular,0.9116666666666666,1196.0,0.0
plural,plural,plural_plural,0.9983333333333332,1196.0,0.0
singular,singular,singular_singular,1.0,911.0,0.0
singular,plural,singular_plural,0.9566666666666668,911.0,0.0
plural,singular,plural_singular,0.915,911.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,911.0,0.0
singular,singular,singular_singular,1.0,1047.0,0.0
singular,plural,singular_plural,0.9566666666666668,1047.0,0.0
plural,singular,plural_singular,0.91,1047.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1047.0,-0.001666666666666372
singular,singular,singular_singular,1.0,798.0,0.0
singular,plural,singular_plural,0.9566666666666668,798.0,0.0
plural,singular,plural_singular,0.91,798.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,798.0,0.0
singular,singular,singular_singular,1.0,46.0,0.0
singular,plural,singular_plural,0.9566666666666668,46.0,0.0
plural,singular,plural_singular,0.9116666666666666,46.0,0.0
plural,plural,plural_plural,0.9983333333333332,46.0,0.0
singular,singular,singular_singular,1.0,654.0,0.0
singular,plural,singular_plural,0.9566666666666668,654.0,0.0
plural,singular,plural_singular,0.9116666666666666,654.0,0.0
plural,plural,plural_plural,0.9983333333333332,654.0,0.0
singular,singular,singular_singular,1.0,719.0,0.0
singular,plural,singular_plural,0.9566666666666668,719.0,0.0
plural,singular,plural_singular,0.91,719.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,719.0,0.0
singular,singular,singular_singular,1.0,427.0,0.0
singular,plural,singular_plural,0.9583333333333334,427.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,427.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,427.0,0.0
singular,singular,singular_singular,1.0,847.0,0.0
singular,plural,singular_plural,0.9566666666666668,847.0,0.0
plural,singular,plural_singular,0.91,847.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,847.0,0.0
singular,singular,singular_singular,1.0,245.0,0.0
singular,plural,singular_plural,0.955,245.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,245.0,0.0
plural,plural,plural_plural,0.9983333333333332,245.0,0.0
singular,singular,singular_singular,1.0,981.0,0.0
singular,plural,singular_plural,0.9566666666666668,981.0,0.0
plural,singular,plural_singular,0.91,981.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,981.0,0.0
singular,singular,singular_singular,1.0,839.0,0.0
singular,plural,singular_plural,0.965,839.0,0.008333333333333193
plural,singular,plural_singular,0.9233333333333332,839.0,0.011666666666666603
plural,plural,plural_plural,1.0,839.0,0.0016666666666668162
singular,singular,singular_singular,1.0,35.0,0.0
singular,plural,singular_plural,0.9583333333333334,35.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,35.0,0.0
plural,plural,plural_plural,0.9966666666666668,35.0,-0.001666666666666372
singular,singular,singular_singular,1.0,729.0,0.0
singular,plural,singular_plural,0.9483333333333334,729.0,-0.008333333333333415
plural,singular,plural_singular,0.8883333333333333,729.0,-0.023333333333333317
plural,plural,plural_plural,0.995,729.0,-0.0033333333333331883
singular,singular,singular_singular,1.0,90.0,0.0
singular,plural,singular_plural,0.9566666666666668,90.0,0.0
plural,singular,plural_singular,0.9133333333333332,90.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,90.0,0.0
singular,singular,singular_singular,1.0,22.0,0.0
singular,plural,singular_plural,0.9566666666666668,22.0,0.0
plural,singular,plural_singular,0.9116666666666666,22.0,0.0
plural,plural,plural_plural,0.9983333333333332,22.0,0.0
singular,singular,singular_singular,1.0,279.0,0.0
singular,plural,singular_plural,0.9566666666666668,279.0,0.0
plural,singular,plural_singular,0.9116666666666666,279.0,0.0
plural,plural,plural_plural,0.9983333333333332,279.0,0.0
singular,singular,singular_singular,1.0,293.0,0.0
singular,plural,singular_plural,0.9566666666666668,293.0,0.0
plural,singular,plural_singular,0.9133333333333332,293.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,293.0,0.0
singular,singular,singular_singular,1.0,291.0,0.0
singular,plural,singular_plural,0.9566666666666668,291.0,0.0
plural,singular,plural_singular,0.9133333333333332,291.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,291.0,0.0
singular,singular,singular_singular,1.0,795.0,0.0
singular,plural,singular_plural,0.9566666666666668,795.0,0.0
plural,singular,plural_singular,0.9133333333333332,795.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,795.0,0.0
singular,singular,singular_singular,1.0,759.0,0.0
singular,plural,singular_plural,0.9483333333333334,759.0,-0.008333333333333415
plural,singular,plural_singular,0.8816666666666667,759.0,-0.029999999999999916
plural,plural,plural_plural,0.9933333333333332,759.0,-0.0050000000000000044
singular,singular,singular_singular,1.0,393.0,0.0
singular,plural,singular_plural,0.9566666666666668,393.0,0.0
plural,singular,plural_singular,0.9133333333333332,393.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,393.0,0.0
singular,singular,singular_singular,1.0,15.0,0.0
singular,plural,singular_plural,0.955,15.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,15.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,15.0,0.0
singular,singular,singular_singular,1.0,837.0,0.0
singular,plural,singular_plural,0.9483333333333334,837.0,-0.008333333333333415
plural,singular,plural_singular,0.915,837.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,837.0,0.0
singular,singular,singular_singular,1.0,141.0,0.0
singular,plural,singular_plural,0.9566666666666668,141.0,0.0
plural,singular,plural_singular,0.91,141.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,141.0,0.0
singular,singular,singular_singular,1.0,731.0,0.0
singular,plural,singular_plural,0.9566666666666668,731.0,0.0
plural,singular,plural_singular,0.9083333333333332,731.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,731.0,0.0
singular,singular,singular_singular,1.0,368.0,0.0
singular,plural,singular_plural,0.9566666666666668,368.0,0.0
plural,singular,plural_singular,0.915,368.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,368.0,0.0
singular,singular,singular_singular,1.0,546.0,0.0
singular,plural,singular_plural,0.9566666666666668,546.0,0.0
plural,singular,plural_singular,0.9116666666666666,546.0,0.0
plural,plural,plural_plural,0.9983333333333332,546.0,0.0
singular,singular,singular_singular,1.0,1200.0,0.0
singular,plural,singular_plural,0.9533333333333334,1200.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,1200.0,0.0
plural,plural,plural_plural,0.9983333333333332,1200.0,0.0
singular,singular,singular_singular,1.0,87.0,0.0
singular,plural,singular_plural,0.9566666666666668,87.0,0.0
plural,singular,plural_singular,0.9083333333333332,87.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,87.0,0.0
singular,singular,singular_singular,1.0,446.0,0.0
singular,plural,singular_plural,0.9566666666666668,446.0,0.0
plural,singular,plural_singular,0.9116666666666666,446.0,0.0
plural,plural,plural_plural,0.9983333333333332,446.0,0.0
singular,singular,singular_singular,1.0,760.0,0.0
singular,plural,singular_plural,0.955,760.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,760.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,760.0,0.0
singular,singular,singular_singular,1.0,1163.0,0.0
singular,plural,singular_plural,0.9583333333333334,1163.0,0.0016666666666665941
plural,singular,plural_singular,0.91,1163.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1163.0,0.0
singular,singular,singular_singular,1.0,833.0,0.0
singular,plural,singular_plural,0.9566666666666668,833.0,0.0
plural,singular,plural_singular,0.9083333333333332,833.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,833.0,0.0
singular,singular,singular_singular,1.0,259.0,0.0
singular,plural,singular_plural,0.9533333333333334,259.0,-0.0033333333333334103
plural,singular,plural_singular,0.91,259.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,259.0,0.0
singular,singular,singular_singular,1.0,32.0,0.0
singular,plural,singular_plural,0.955,32.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,32.0,0.0
plural,plural,plural_plural,0.9983333333333332,32.0,0.0
singular,singular,singular_singular,1.0,177.0,0.0
singular,plural,singular_plural,0.9566666666666668,177.0,0.0
plural,singular,plural_singular,0.9083333333333332,177.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,177.0,0.0
singular,singular,singular_singular,1.0,1293.0,0.0
singular,plural,singular_plural,0.955,1293.0,-0.0016666666666668162
plural,singular,plural_singular,0.91,1293.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1293.0,0.0
singular,singular,singular_singular,1.0,428.0,0.0
singular,plural,singular_plural,0.9566666666666668,428.0,0.0
plural,singular,plural_singular,0.9116666666666666,428.0,0.0
plural,plural,plural_plural,0.9983333333333332,428.0,0.0
singular,singular,singular_singular,1.0,604.0,0.0
singular,plural,singular_plural,0.955,604.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,604.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,604.0,0.0
singular,singular,singular_singular,1.0,237.0,0.0
singular,plural,singular_plural,0.9533333333333334,237.0,-0.0033333333333334103
plural,singular,plural_singular,0.915,237.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,237.0,0.0
singular,singular,singular_singular,1.0,180.0,0.0
singular,plural,singular_plural,0.955,180.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,180.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,180.0,0.0
singular,singular,singular_singular,1.0,930.0,0.0
singular,plural,singular_plural,0.9566666666666668,930.0,0.0
plural,singular,plural_singular,0.9133333333333332,930.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,930.0,0.0
singular,singular,singular_singular,1.0,648.0,0.0
singular,plural,singular_plural,0.9566666666666668,648.0,0.0
plural,singular,plural_singular,0.91,648.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,648.0,0.0
singular,singular,singular_singular,1.0,557.0,0.0
singular,plural,singular_plural,0.9566666666666668,557.0,0.0
plural,singular,plural_singular,0.9116666666666666,557.0,0.0
plural,plural,plural_plural,0.9966666666666668,557.0,-0.001666666666666372
singular,singular,singular_singular,1.0,48.0,0.0
singular,plural,singular_plural,0.9566666666666668,48.0,0.0
plural,singular,plural_singular,0.9083333333333332,48.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,48.0,-0.001666666666666372
singular,singular,singular_singular,1.0,580.0,0.0
singular,plural,singular_plural,0.9566666666666668,580.0,0.0
plural,singular,plural_singular,0.9116666666666666,580.0,0.0
plural,plural,plural_plural,0.9983333333333332,580.0,0.0
singular,singular,singular_singular,1.0,974.0,0.0
singular,plural,singular_plural,0.9633333333333334,974.0,0.006666666666666599
plural,singular,plural_singular,0.8883333333333333,974.0,-0.023333333333333317
plural,plural,plural_plural,0.9933333333333332,974.0,-0.0050000000000000044
singular,singular,singular_singular,1.0,364.0,0.0
singular,plural,singular_plural,0.9566666666666668,364.0,0.0
plural,singular,plural_singular,0.91,364.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,364.0,0.0
singular,singular,singular_singular,1.0,1114.0,0.0
singular,plural,singular_plural,0.955,1114.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,1114.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1114.0,0.0
singular,singular,singular_singular,1.0,1232.0,0.0
singular,plural,singular_plural,0.9616666666666668,1232.0,0.0050000000000000044
plural,singular,plural_singular,0.8966666666666666,1232.0,-0.015000000000000013
plural,plural,plural_plural,0.9933333333333332,1232.0,-0.0050000000000000044
singular,singular,singular_singular,1.0,575.0,0.0
singular,plural,singular_plural,0.955,575.0,-0.0016666666666668162
plural,singular,plural_singular,0.9133333333333332,575.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,575.0,0.0
singular,singular,singular_singular,1.0,239.0,0.0
singular,plural,singular_plural,0.9566666666666668,239.0,0.0
plural,singular,plural_singular,0.9116666666666666,239.0,0.0
plural,plural,plural_plural,0.9983333333333332,239.0,0.0
singular,singular,singular_singular,1.0,356.0,0.0
singular,plural,singular_plural,0.955,356.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,356.0,0.0
plural,plural,plural_plural,0.9966666666666668,356.0,-0.001666666666666372
singular,singular,singular_singular,1.0,414.0,0.0
singular,plural,singular_plural,0.9533333333333334,414.0,-0.0033333333333334103
plural,singular,plural_singular,0.9116666666666666,414.0,0.0
plural,plural,plural_plural,0.9983333333333332,414.0,0.0
singular,singular,singular_singular,1.0,409.0,0.0
singular,plural,singular_plural,0.9566666666666668,409.0,0.0
plural,singular,plural_singular,0.91,409.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,409.0,0.0
singular,singular,singular_singular,1.0,37.0,0.0
singular,plural,singular_plural,0.9516666666666668,37.0,-0.0050000000000000044
plural,singular,plural_singular,0.9116666666666666,37.0,0.0
plural,plural,plural_plural,0.9983333333333332,37.0,0.0
singular,singular,singular_singular,1.0,673.0,0.0
singular,plural,singular_plural,0.9483333333333334,673.0,-0.008333333333333415
plural,singular,plural_singular,0.9116666666666666,673.0,0.0
plural,plural,plural_plural,0.9983333333333332,673.0,0.0
singular,singular,singular_singular,1.0,503.0,0.0
singular,plural,singular_plural,0.9566666666666668,503.0,0.0
plural,singular,plural_singular,0.9133333333333332,503.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,503.0,0.0
singular,singular,singular_singular,1.0,218.0,0.0
singular,plural,singular_plural,0.9566666666666668,218.0,0.0
plural,singular,plural_singular,0.9116666666666666,218.0,0.0
plural,plural,plural_plural,0.9983333333333332,218.0,0.0
singular,singular,singular_singular,1.0,1182.0,0.0
singular,plural,singular_plural,0.9533333333333334,1182.0,-0.0033333333333334103
plural,singular,plural_singular,0.9233333333333332,1182.0,0.011666666666666603
plural,plural,plural_plural,0.9983333333333332,1182.0,0.0
singular,singular,singular_singular,1.0,512.0,0.0
singular,plural,singular_plural,0.9566666666666668,512.0,0.0
plural,singular,plural_singular,0.9116666666666666,512.0,0.0
plural,plural,plural_plural,0.9983333333333332,512.0,0.0
singular,singular,singular_singular,1.0,1002.0,0.0
singular,plural,singular_plural,0.9566666666666668,1002.0,0.0
plural,singular,plural_singular,0.9116666666666666,1002.0,0.0
plural,plural,plural_plural,0.9983333333333332,1002.0,0.0
singular,singular,singular_singular,1.0,846.0,0.0
singular,plural,singular_plural,0.955,846.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,846.0,0.0
plural,plural,plural_plural,0.9983333333333332,846.0,0.0
singular,singular,singular_singular,1.0,374.0,0.0
singular,plural,singular_plural,0.955,374.0,-0.0016666666666668162
plural,singular,plural_singular,0.9116666666666666,374.0,0.0
plural,plural,plural_plural,0.9983333333333332,374.0,0.0
singular,singular,singular_singular,1.0,224.0,0.0
singular,plural,singular_plural,0.955,224.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,224.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,224.0,0.0
singular,singular,singular_singular,1.0,901.0,0.0
singular,plural,singular_plural,0.9583333333333334,901.0,0.0016666666666665941
plural,singular,plural_singular,0.91,901.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,901.0,0.0
singular,singular,singular_singular,1.0,613.0,0.0
singular,plural,singular_plural,0.95,613.0,-0.006666666666666821
plural,singular,plural_singular,0.9133333333333332,613.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,613.0,0.0
singular,singular,singular_singular,1.0,5.0,0.0
singular,plural,singular_plural,0.9516666666666668,5.0,-0.0050000000000000044
plural,singular,plural_singular,0.9133333333333332,5.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,5.0,0.0
singular,singular,singular_singular,1.0,688.0,0.0
singular,plural,singular_plural,0.9566666666666668,688.0,0.0
plural,singular,plural_singular,0.91,688.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,688.0,0.0
singular,singular,singular_singular,1.0,797.0,0.0
singular,plural,singular_plural,0.9566666666666668,797.0,0.0
plural,singular,plural_singular,0.9116666666666666,797.0,0.0
plural,plural,plural_plural,0.9983333333333332,797.0,0.0
singular,singular,singular_singular,1.0,600.0,0.0
singular,plural,singular_plural,0.9583333333333334,600.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,600.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,600.0,0.0
singular,singular,singular_singular,1.0,991.0,0.0
singular,plural,singular_plural,0.9583333333333334,991.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,991.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,991.0,0.0
singular,singular,singular_singular,1.0,529.0,0.0
singular,plural,singular_plural,0.9566666666666668,529.0,0.0
plural,singular,plural_singular,0.9133333333333332,529.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,529.0,0.0
singular,singular,singular_singular,1.0,915.0,0.0
singular,plural,singular_plural,0.9616666666666668,915.0,0.0050000000000000044
plural,singular,plural_singular,0.905,915.0,-0.006666666666666599
plural,plural,plural_plural,0.9983333333333332,915.0,0.0
singular,singular,singular_singular,1.0,995.0,0.0
singular,plural,singular_plural,0.9433333333333334,995.0,-0.01333333333333342
plural,singular,plural_singular,0.93,995.0,0.018333333333333424
plural,plural,plural_plural,1.0,995.0,0.0016666666666668162
singular,singular,singular_singular,1.0,939.0,0.0
singular,plural,singular_plural,0.9466666666666668,939.0,-0.010000000000000009
plural,singular,plural_singular,0.915,939.0,0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,939.0,0.0
singular,singular,singular_singular,1.0,1050.0,0.0
singular,plural,singular_plural,0.9566666666666668,1050.0,0.0
plural,singular,plural_singular,0.9116666666666666,1050.0,0.0
plural,plural,plural_plural,0.9983333333333332,1050.0,0.0
singular,singular,singular_singular,1.0,94.0,0.0
singular,plural,singular_plural,0.9583333333333334,94.0,0.0016666666666665941
plural,singular,plural_singular,0.9133333333333332,94.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,94.0,0.0
singular,singular,singular_singular,1.0,1048.0,0.0
singular,plural,singular_plural,0.9566666666666668,1048.0,0.0
plural,singular,plural_singular,0.91,1048.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1048.0,0.0
singular,singular,singular_singular,1.0,716.0,0.0
singular,plural,singular_plural,0.9583333333333334,716.0,0.0016666666666665941
plural,singular,plural_singular,0.9083333333333332,716.0,-0.0033333333333334103
plural,plural,plural_plural,0.9983333333333332,716.0,0.0
singular,singular,singular_singular,1.0,894.0,0.0
singular,plural,singular_plural,0.965,894.0,0.008333333333333193
plural,singular,plural_singular,0.9033333333333332,894.0,-0.008333333333333415
plural,plural,plural_plural,0.9933333333333332,894.0,-0.0050000000000000044
singular,singular,singular_singular,1.0,1100.0,0.0
singular,plural,singular_plural,0.95,1100.0,-0.006666666666666821
plural,singular,plural_singular,0.9166666666666666,1100.0,0.0050000000000000044
plural,plural,plural_plural,0.9983333333333332,1100.0,0.0
singular,singular,singular_singular,1.0,708.0,0.0
singular,plural,singular_plural,0.9566666666666668,708.0,0.0
plural,singular,plural_singular,0.9066666666666666,708.0,-0.0050000000000000044
plural,plural,plural_plural,0.9966666666666668,708.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1240.0,0.0
singular,plural,singular_plural,0.9566666666666668,1240.0,0.0
plural,singular,plural_singular,0.9083333333333332,1240.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,1240.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1028.0,0.0
singular,plural,singular_plural,0.9483333333333334,1028.0,-0.008333333333333415
plural,singular,plural_singular,0.91,1028.0,-0.0016666666666665941
plural,plural,plural_plural,0.9966666666666668,1028.0,-0.001666666666666372
singular,singular,singular_singular,1.0,92.0,0.0
singular,plural,singular_plural,0.9566666666666668,92.0,0.0
plural,singular,plural_singular,0.91,92.0,-0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,92.0,0.0
singular,singular,singular_singular,1.0,597.0,0.0
singular,plural,singular_plural,0.9583333333333334,597.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,597.0,0.0
plural,plural,plural_plural,0.9983333333333332,597.0,0.0
singular,singular,singular_singular,1.0,888.0,0.0
singular,plural,singular_plural,0.9583333333333334,888.0,0.0016666666666665941
plural,singular,plural_singular,0.9116666666666666,888.0,0.0
plural,plural,plural_plural,0.9983333333333332,888.0,0.0
singular,singular,singular_singular,1.0,471.0,0.0
singular,plural,singular_plural,0.955,471.0,-0.0016666666666668162
plural,singular,plural_singular,0.9083333333333332,471.0,-0.0033333333333334103
plural,plural,plural_plural,0.9966666666666668,471.0,-0.001666666666666372
singular,singular,singular_singular,1.0,1084.0,0.0
singular,plural,singular_plural,0.9566666666666668,1084.0,0.0
plural,singular,plural_singular,0.9116666666666666,1084.0,0.0
plural,plural,plural_plural,0.9983333333333332,1084.0,0.0
singular,singular,singular_singular,1.0,1054.0,0.0
singular,plural,singular_plural,0.9566666666666668,1054.0,0.0
plural,singular,plural_singular,0.9133333333333332,1054.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,1054.0,0.0
singular,singular,singular_singular,1.0,464.0,0.0
singular,plural,singular_plural,0.9533333333333334,464.0,-0.0033333333333334103
plural,singular,plural_singular,0.9133333333333332,464.0,0.0016666666666665941
plural,plural,plural_plural,0.9983333333333332,464.0,0.0
singular,singular,singular_singular,1.0,863.0,0.0
